0,1,2,3
441481116,罗岗镇,广东省梅州市兴宁市罗岗镇,广东省梅州市兴宁市罗岗镇
441481117,黄槐镇,广东省梅州市兴宁市黄槐镇,广东省梅州市兴宁市黄槐镇
441481118,黄陂镇,广东省梅州市兴宁市黄陂镇,广东省梅州市兴宁市黄陂镇
441481122,合水镇,广东省梅州市兴宁市合水镇,广东省梅州市兴宁市合水镇
441481123,龙田镇,广东省梅州市兴宁市龙田镇,广东省梅州市兴宁市龙田镇
441481124,石马镇,广东省梅州市兴宁市石马镇,广东省梅州市兴宁市石马镇
441481125,大坪镇,广东省梅州市兴宁市大坪镇,广东省梅州市兴宁市大坪镇
441481126,叶塘镇,广东省梅州市兴宁市叶塘镇,广东省梅州市兴宁市叶塘镇
441481999,不详乡镇,广东省梅州市兴宁市不详乡镇,广东省梅州市兴宁市不详乡镇
441499000,不详县,广东省梅州市不详县,广东省梅州市不详县
441499999,不详乡镇,广东省梅州市不详县不详乡镇,广东省梅州市不详县不详乡镇
441500000,汕尾市,广东省汕尾市,广东省汕尾市
441502000,城区,广东省汕尾市城区,广东省汕尾市城区
441502001,新港街道,广东省汕尾市城区新港街道,广东省汕尾市城区新港街道
441502002,香洲街道,广东省汕尾市城区香洲街道,广东省汕尾市城区香洲街道
441502003,凤山街道,广东省汕尾市城区凤山街道,广东省汕尾市城区凤山街道
441502004,田乾街道,广东省汕尾市城区田乾街道,广东省汕尾市城区田乾街道
441502005,东洲街道,广东省汕尾市城区东洲街道,广东省汕尾市城区东洲街道
441502006,遮浪街道,广东省汕尾市城区遮浪街道,广东省汕尾市城区遮浪街道
441502007,马宫街道,广东省汕尾市城区马宫街道,广东省汕尾市城区马宫街道
441502100,红草镇,广东省汕尾市城区红草镇,广东省汕尾市城区红草镇
441502102,东涌镇,广东省汕尾市城区东涌镇,广东省汕尾市城区东涌镇
441502103,捷胜镇,广东省汕尾市城区捷胜镇,广东省汕尾市城区捷胜镇
441502999,不详乡镇,广东省汕尾市城区不详乡镇,广东省汕尾市城区不详乡镇
441521000,海丰县,广东省汕尾市海丰县,广东省汕尾市海丰县
441521100,海城镇,广东省汕尾市海丰县海城镇,广东省汕尾市海丰县海城镇
441521101,梅陇镇,广东省汕尾市海丰县梅陇镇,广东省汕尾市海丰县梅陇镇
441521102,小漠镇,广东省汕尾市海丰县小漠镇,广东省汕尾市海丰县小漠镇
441521103,鹅埠镇,广东省汕尾市海丰县鹅埠镇,广东省汕尾市海丰县鹅埠镇
441521104,赤石镇,广东省汕尾市海丰县赤石镇,广东省汕尾市海丰县赤石镇
441521105,鲘门镇,广东省汕尾市海丰县鲘门镇,广东省汕尾市海丰县鲘门镇
441521106,联安镇,广东省汕尾市海丰县联安镇,广东省汕尾市海丰县联安镇
441521107,陶河镇,广东省汕尾市海丰县陶河镇,广东省汕尾市海丰县陶河镇
441521108,赤坑镇,广东省汕尾市海丰县赤坑镇,广东省汕尾市海丰县赤坑镇
441521109,大湖镇,广东省汕尾市海丰县大湖镇,广东省汕尾市海丰县大湖镇
441521110,可塘镇,广东省汕尾市海丰县可塘镇,广东省汕尾市海丰县可塘镇
441521111,公平镇,广东省汕尾市海丰县公平镇,广东省汕尾市海丰县公平镇
441521112,黄羌镇,广东省汕尾市海丰县黄羌镇,广东省汕尾市海丰县黄羌镇
441521113,平东镇,广东省汕尾市海丰县平东镇,广东省汕尾市海丰县平东镇
441521114,附城镇,广东省汕尾市海丰县附城镇,广东省汕尾市海丰县附城镇
441521115,城东镇,广东省汕尾市海丰县城东镇,广东省汕尾市海丰县城东镇
441521402,梅陇农场,广东省汕尾市海丰县梅陇农场,广东省汕尾市海丰县梅陇农场
441521999,不详乡镇,广东省汕尾市海丰县不详乡镇,广东省汕尾市海丰县不详乡镇
441523000,陆河县,广东省汕尾市陆河县,广东省汕尾市陆河县
441523100,河田镇,广东省汕尾市陆河县河田镇,广东省汕尾市陆河县河田镇
441523101,水唇镇,广东省汕尾市陆河县水唇镇,广东省汕尾市陆河县水唇镇
441523102,河口镇,广东省汕尾市陆河县河口镇,广东省汕尾市陆河县河口镇
441523103,新田镇,广东省汕尾市陆河县新田镇,广东省汕尾市陆河县新田镇
441523104,上护镇,广东省汕尾市陆河县上护镇,广东省汕尾市陆河县上护镇
441523105,螺溪镇,广东省汕尾市陆河县螺溪镇,广东省汕尾市陆河县螺溪镇
441523106,东坑镇,广东省汕尾市陆河县东坑镇,广东省汕尾市陆河县东坑镇
441523107,南万镇,广东省汕尾市陆河县南万镇,广东省汕尾市陆河县南万镇
441523999,不详乡镇,广东省汕尾市陆河县不详乡镇,广东省汕尾市陆河县不详乡镇
441581000,陆丰市,广东省汕尾市陆丰市,广东省汕尾市陆丰市
441581001,东海街道,广东省汕尾市陆丰市东海街道,广东省汕尾市陆丰市东海街道
441581002,城东街道,广东省汕尾市陆丰市城东街道,广东省汕尾市陆丰市城东街道
441581003,河西街道,广东省汕尾市陆丰市河西街道,广东省汕尾市陆丰市河西街道
441581101,甲子镇,广东省汕尾市陆丰市甲子镇,广东省汕尾市陆丰市甲子镇
441581102,碣石镇,广东省汕尾市陆丰市碣石镇,广东省汕尾市陆丰市碣石镇
441581103,湖东镇,广东省汕尾市陆丰市湖东镇,广东省汕尾市陆丰市湖东镇
441581104,大安镇,广东省汕尾市陆丰市大安镇,广东省汕尾市陆丰市大安镇
441581105,博美镇,广东省汕尾市陆丰市博美镇,广东省汕尾市陆丰市博美镇
441581106,内湖镇,广东省汕尾市陆丰市内湖镇,广东省汕尾市陆丰市内湖镇
441581107,南塘镇,广东省汕尾市陆丰市南塘镇,广东省汕尾市陆丰市南塘镇
441581108,陂洋镇,广东省汕尾市陆丰市陂洋镇,广东省汕尾市陆丰市陂洋镇
441581109,八万镇,广东省汕尾市陆丰市八万镇,广东省汕尾市陆丰市八万镇
441581110,金厢镇,广东省汕尾市陆丰市金厢镇,广东省汕尾市陆丰市金厢镇
441581111,潭西镇,广东省汕尾市陆丰市潭西镇,广东省汕尾市陆丰市潭西镇
441581112,甲东镇,广东省汕尾市陆丰市甲东镇,广东省汕尾市陆丰市甲东镇
441581115,河东镇,广东省汕尾市陆丰市河东镇,广东省汕尾市陆丰市河东镇
441581116,上英镇,广东省汕尾市陆丰市上英镇,广东省汕尾市陆丰市上英镇
441581117,桥冲镇,广东省汕尾市陆丰市桥冲镇,广东省汕尾市陆丰市桥冲镇
441581118,甲西镇,广东省汕尾市陆丰市甲西镇,广东省汕尾市陆丰市甲西镇
441581119,西南镇,广东省汕尾市陆丰市西南镇,广东省汕尾市陆丰市西南镇
441581402,华侨管理区,广东省汕尾市陆丰市华侨管理区,广东省汕尾市陆丰市华侨管理区
441581999,不详乡镇,广东省汕尾市陆丰市不详乡镇,广东省汕尾市陆丰市不详乡镇
441599000,不详县,广东省汕尾市不详县,广东省汕尾市不详县
441599999,不详乡镇,广东省汕尾市不详县不详乡镇,广东省汕尾市不详县不详乡镇
441600000,河源市,广东省河源市,广东省河源市
441602000,源城区,广东省河源市源城区,广东省河源市源城区
441602001,上城街道,广东省河源市源城区上城街道,广东省河源市源城区上城街道
441602002,新江街道,广东省河源市源城区新江街道,广东省河源市源城区新江街道
441602003,东埔街道,广东省河源市源城区东埔街道,广东省河源市源城区东埔街道
441602004,源西街道,广东省河源市源城区源西街道,广东省河源市源城区源西街道
441602005,高埔岗街道,广东省河源市源城区高埔岗街道,广东省河源市源城区高埔岗街道
441602100,源南镇,广东省河源市源城区源南镇,广东省河源市源城区源南镇
441602101,埔前镇,广东省河源市源城区埔前镇,广东省河源市源城区埔前镇
441602999,不详乡镇,广东省河源市源城区不详乡镇,广东省河源市源城区不详乡镇
441621000,紫金县,广东省河源市紫金县,广东省河源市紫金县
441621100,紫城镇,广东省河源市紫金县紫城镇,广东省河源市紫金县紫城镇
441621102,龙窝镇,广东省河源市紫金县龙窝镇,广东省河源市紫金县龙窝镇
441621103,九和镇,广东省河源市紫金县九和镇,广东省河源市紫金县九和镇
441621104,上义镇,广东省河源市紫金县上义镇,广东省河源市紫金县上义镇
441621105,蓝塘镇,广东省河源市紫金县蓝塘镇,广东省河源市紫金县蓝塘镇
441621106,凤安镇,广东省河源市紫金县凤安镇,广东省河源市紫金县凤安镇
441621107,义容镇,广东省河源市紫金县义容镇,广东省河源市紫金县义容镇
441621110,柏埔镇,广东省河源市紫金县柏埔镇,广东省河源市紫金县柏埔镇
441621111,黄塘镇,广东省河源市紫金县黄塘镇,广东省河源市紫金县黄塘镇
441621112,敬梓镇,广东省河源市紫金县敬梓镇,广东省河源市紫金县敬梓镇
441621114,水墩镇,广东省河源市紫金县水墩镇,广东省河源市紫金县水墩镇
441621116,南岭镇,广东省河源市紫金县南岭镇,广东省河源市紫金县南岭镇
441621117,苏区镇,广东省河源市紫金县苏区镇,广东省河源市紫金县苏区镇
441621119,瓦溪镇,广东省河源市紫金县瓦溪镇,广东省河源市紫金县瓦溪镇
441621120,好义镇,广东省河源市紫金县好义镇,广东省河源市紫金县好义镇
441621122,中坝镇,广东省河源市紫金县中坝镇,广东省河源市紫金县中坝镇
441621999,不详乡镇,广东省河源市紫金县不详乡镇,广东省河源市紫金县不详乡镇
441622000,龙川县,广东省河源市龙川县,广东省河源市龙川县
441622100,老隆镇,广东省河源市龙川县老隆镇,广东省河源市龙川县老隆镇
441622102,义都镇,广东省河源市龙川县义都镇,广东省河源市龙川县义都镇
441622103,佗城镇,广东省河源市龙川县佗城镇,广东省河源市龙川县佗城镇
441622104,鹤市镇,广东省河源市龙川县鹤市镇,广东省河源市龙川县鹤市镇
441622105,黄布镇,广东省河源市龙川县黄布镇,广东省河源市龙川县黄布镇
441622106,紫市镇,广东省河源市龙川县紫市镇,广东省河源市龙川县紫市镇
441622107,通衢镇,广东省河源市龙川县通衢镇,广东省河源市龙川县通衢镇
441622109,登云镇,广东省河源市龙川县登云镇,广东省河源市龙川县登云镇
441622110,丰稔镇,广东省河源市龙川县丰稔镇,广东省河源市龙川县丰稔镇
441622111,四都镇,广东省河源市龙川县四都镇,广东省河源市龙川县四都镇
441622112,铁场镇,广东省河源市龙川县铁场镇,广东省河源市龙川县铁场镇
441622114,龙母镇,广东省河源市龙川县龙母镇,广东省河源市龙川县龙母镇
441622115,田心镇,广东省河源市龙川县田心镇,广东省河源市龙川县田心镇
441622116,黎咀镇,广东省河源市龙川县黎咀镇,广东省河源市龙川县黎咀镇
441622117,黄石镇,广东省河源市龙川县黄石镇,广东省河源市龙川县黄石镇
441622118,赤光镇,广东省河源市龙川县赤光镇,广东省河源市龙川县赤光镇
441622119,回龙镇,广东省河源市龙川县回龙镇,广东省河源市龙川县回龙镇
441622120,新田镇,广东省河源市龙川县新田镇,广东省河源市龙川县新田镇
441622121,车田镇,广东省河源市龙川县车田镇,广东省河源市龙川县车田镇
441622123,岩镇镇,广东省河源市龙川县岩镇镇,广东省河源市龙川县岩镇镇
441622124,麻布岗镇,广东省河源市龙川县麻布岗镇,广东省河源市龙川县麻布岗镇
441622125,贝岭镇,广东省河源市龙川县贝岭镇,广东省河源市龙川县贝岭镇
441622126,细坳镇,广东省河源市龙川县细坳镇,广东省河源市龙川县细坳镇
441622127,上坪镇,广东省河源市龙川县上坪镇,广东省河源市龙川县上坪镇
441622999,不详乡镇,广东省河源市龙川县不详乡镇,广东省河源市龙川县不详乡镇
441623000,连平县,广东省河源市连平县,广东省河源市连平县
441623100,元善镇,广东省河源市连平县元善镇,广东省河源市连平县元善镇
441623101,上坪镇,广东省河源市连平县上坪镇,广东省河源市连平县上坪镇
441623102,内莞镇,广东省河源市连平县内莞镇,广东省河源市连平县内莞镇
441623104,陂头镇,广东省河源市连平县陂头镇,广东省河源市连平县陂头镇
441623105,溪山镇,广东省河源市连平县溪山镇,广东省河源市连平县溪山镇
441623107,隆街镇,广东省河源市连平县隆街镇,广东省河源市连平县隆街镇
441623108,田源镇,广东省河源市连平县田源镇,广东省河源市连平县田源镇
441623109,油溪镇,广东省河源市连平县油溪镇,广东省河源市连平县油溪镇
441623110,忠信镇,广东省河源市连平县忠信镇,广东省河源市连平县忠信镇
441623111,高莞镇,广东省河源市连平县高莞镇,广东省河源市连平县高莞镇
441623113,大湖镇,广东省河源市连平县大湖镇,广东省河源市连平县大湖镇
441623114,三角镇,广东省河源市连平县三角镇,广东省河源市连平县三角镇
441623115,绣缎镇,广东省河源市连平县绣缎镇,广东省河源市连平县绣缎镇
441623999,不详乡镇,广东省河源市连平县不详乡镇,广东省河源市连平县不详乡镇
441624000,和平县,广东省河源市和平县,广东省河源市和平县
441624100,阳明镇,广东省河源市和平县阳明镇,广东省河源市和平县阳明镇
441624102,大坝镇,广东省河源市和平县大坝镇,广东省河源市和平县大坝镇
441624103,长塘镇,广东省河源市和平县长塘镇,广东省河源市和平县长塘镇
441624104,下车镇,广东省河源市和平县下车镇,广东省河源市和平县下车镇
441624105,上陵镇,广东省河源市和平县上陵镇,广东省河源市和平县上陵镇
441624106,优胜镇,广东省河源市和平县优胜镇,广东省河源市和平县优胜镇
441624107,贝墩镇,广东省河源市和平县贝墩镇,广东省河源市和平县贝墩镇
441624108,古寨镇,广东省河源市和平县古寨镇,广东省河源市和平县古寨镇
441624110,彭寨镇,广东省河源市和平县彭寨镇,广东省河源市和平县彭寨镇
441624112,合水镇,广东省河源市和平县合水镇,广东省河源市和平县合水镇
441624113,公白镇,广东省河源市和平县公白镇,广东省河源市和平县公白镇
